"ROM","PRESET #","PRESET NAME","RIFF NAME","ARP NAME","PRESET LAYER","INST #","INST NAME","SAMPLE NAMES"
"2500","305","str:RubbrStrngs","STR-Orchestra 1","Get Out","3","212","str:Solo Quartet","Arco Cello F#1 -- Arco Cello A#1 -- Arco Cello D2 -- Arco Cello F#2 -- Arco Cello A#2 -- Arco Cello D3 -- Arco Cello F#3 -- Arco Cello A#3 -- Arco Viola C4 -- Arco Violin E4 -- Arco Violin G#4 -- Arco Violin C5 -- Arco Violin E5 -- Arco Violin G#5 -- Arco Violin C6 -- Arco Violin E6 -- Arco Violin G#6"
"2500","306","str:ProcessoTron","KEY-C3 (4 Bars)","Speed Jumper","1","215","str:Tron","Tron Strings C3 -- Tron Strings G3 -- Tron Strings C4 -- Tron Strings G4 -- Tron Strings C5"
"2500","307","str:DramaQueen","KEY-C3 (4 Bars)","R 323","1","394","pad:Classic","Pad Classic D69"
"2500","307","str:DramaQueen","KEY-C3 (4 Bars)","R 323","2","217","str:Matrix Synth","MatrixStrings C3 -- MatrixStrings G5 -- JupiterStringsA6"
"2500","307","str:DramaQueen","KEY-C3 (4 Bars)","R 323","3","392","pad:Synth Pad","Synth Pad Cm7"
"2500","307","str:DramaQueen","KEY-C3 (4 Bars)","R 323","4","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","308","str:FilmLayerz","KEY-C3 (4 Bars)","MoreFocus","1","217","str:Matrix Synth","MatrixStrings C3 -- MatrixStrings G5 -- JupiterStringsA6"
"2500","309","str:WeirdStrngs","STR-Filmscore","Pond 8","1","212","str:Solo Quartet","Arco Cello F#1 -- Arco Cello A#1 -- Arco Cello D2 -- Arco Cello F#2 -- Arco Cello A#2 -- Arco Cello D3 -- Arco Cello F#3 -- Arco Cello A#3 -- Arco Viola C4 -- Arco Violin E4 -- Arco Violin G#4 -- Arco Violin C5 -- Arco Violin E5 -- Arco Violin G#5 -- Arco Violin C6 -- Arco Violin E6 -- Arco Violin G#6"
"2500","310","str:Digital","STR-Japanman","Serpentail","1","218","str:Digital","Digi Strings C3 -- Digi Strings C6"
"2500","311","str:Neo Strings","STR-Kult E Vatn","On the Hunt","1","217","str:Matrix Synth","MatrixStrings C3 -- MatrixStrings G5 -- JupiterStringsA6"
"2500","311","str:Neo Strings","STR-Kult E Vatn","On the Hunt","2","220","str:Koto","Koto G2 -- Koto D3 -- Koto G3 -- Koto G5"
"2500","311","str:Neo Strings","STR-Kult E Vatn","On the Hunt","3","221","str:Sitar","Sitar D#3 -- Sitar D#4"
"2500","312","str:Asia Layers","CMB-EastMeetWest","On the Hunt","1","175","gtr:Electric 2","Elec.Guitar 2 E1 -- Elec.Guitar 2 A1 -- Elec.Guitar 2 D2 -- Elec.Guitar 2 G2 -- Elec.Guitar 2 B2 -- Elec.Guitar 2 E3 -- Elec.Guitar 2 A3 -- Elec.Guitar 2 D4 -- Elec.Guitar 2 D6"
"2500","312","str:Asia Layers","CMB-EastMeetWest","On the Hunt","2","221","str:Sitar","Sitar D#3 -- Sitar D#4"
"2500","312","str:Asia Layers","CMB-EastMeetWest","On the Hunt","3","220","str:Koto","Koto G2 -- Koto D3 -- Koto G3 -- Koto G5"
"2500","313","str:Solo Strings","STR-Orchestra 1","Labyrinth1","2","212","str:Solo Quartet","Arco Cello F#1 -- Arco Cello A#1 -- Arco Cello D2 -- Arco Cello F#2 -- Arco Cello A#2 -- Arco Cello D3 -- Arco Cello F#3 -- Arco Cello A#3 -- Arco Viola C4 -- Arco Violin E4 -- Arco Violin G#4 -- Arco Violin C5 -- Arco Violin E5 -- Arco Violin G#5 -- Arco Violin C6 -- Arco Violin E6 -- Arco Violin G#6"
"2500","314","str:Solo & Sect","CMB-Cuic Me","Labyrinth2","1","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","314","str:Solo & Sect","CMB-Cuic Me","Labyrinth2","2","212","str:Solo Quartet","Arco Cello F#1 -- Arco Cello A#1 -- Arco Cello D2 -- Arco Cello F#2 -- Arco Cello A#2 -- Arco Cello D3 -- Arco Cello F#3 -- Arco Cello A#3 -- Arco Viola C4 -- Arco Violin E4 -- Arco Violin G#4 -- Arco Violin C5 -- Arco Violin E5 -- Arco Violin G#5 -- Arco Violin C6 -- Arco Violin E6 -- Arco Violin G#6"
"2500","315","str:Trio Solo","STR-Strg + Choir","BLACK HOLE","1","212","str:Solo Quartet","Arco Cello F#1 -- Arco Cello A#1 -- Arco Cello D2 -- Arco Cello F#2 -- Arco Cello A#2 -- Arco Cello D3 -- Arco Cello F#3 -- Arco Cello A#3 -- Arco Viola C4 -- Arco Violin E4 -- Arco Violin G#4 -- Arco Violin C5 -- Arco Violin E5 -- Arco Violin G#5 -- Arco Violin C6 -- Arco Violin E6 -- Arco Violin G#6"
"2500","316","str:FluteTron","CMB-Vln&Oboe","UKshoota","1","215","str:Tron","Tron Strings C3 -- Tron Strings G3 -- Tron Strings C4 -- Tron Strings G4 -- Tron Strings C5"
"2500","316","str:FluteTron","CMB-Vln&Oboe","UKshoota","2","246","wnd:Flute","Flute D3 -- Flute D4 -- Flute D5 -- Flute A5"
"2500","316","str:FluteTron","CMB-Vln&Oboe","UKshoota","3","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","316","str:FluteTron","CMB-Vln&Oboe","UKshoota","4","247","wnd:Synth Flute","Synth Flute C4"
"2500","317","str:String Pad","HIT-Brass Hits 2","GORECKI","1","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","317","str:String Pad","HIT-Brass Hits 2","GORECKI","3","212","str:Solo Quartet","Arco Cello F#1 -- Arco Cello A#1 -- Arco Cello D2 -- Arco Cello F#2 -- Arco Cello A#2 -- Arco Cello D3 -- Arco Cello F#3 -- Arco Cello A#3 -- Arco Viola C4 -- Arco Violin E4 -- Arco Violin G#4 -- Arco Violin C5 -- Arco Violin E5 -- Arco Violin G#5 -- Arco Violin C6 -- Arco Violin E6 -- Arco Violin G#6"
"2500","318","str:UltraTron","STR-Dyna-heim","Climber","1","215","str:Tron","Tron Strings C3 -- Tron Strings G3 -- Tron Strings C4 -- Tron Strings G4 -- Tron Strings C5"
"2500","318","str:UltraTron","STR-Dyna-heim","Climber","2","212","str:Solo Quartet","Arco Cello F#1 -- Arco Cello A#1 -- Arco Cello D2 -- Arco Cello F#2 -- Arco Cello A#2 -- Arco Cello D3 -- Arco Cello F#3 -- Arco Cello A#3 -- Arco Viola C4 -- Arco Violin E4 -- Arco Violin G#4 -- Arco Violin C5 -- Arco Violin E5 -- Arco Violin G#5 -- Arco Violin C6 -- Arco Violin E6 -- Arco Violin G#6"
"2500","318","str:UltraTron","STR-Dyna-heim","Climber","3","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","319","cmb:String/Brs w","PAD-Exo Pad 2","Cascade Up","1","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","319","cmb:String/Brs w","PAD-Exo Pad 2","Cascade Up","2","236","brs:Ensemble","Brass C3 -- Brass C3 -- Brass C3 -- Brass C3 -- Brass C4 -- Brass C4 -- Brass C4 -- Brass F#4 -- Brass F#4 -- Brass C5 -- Brass C6"
"2500","320","cmb:Brass/Tenor","BRS-Soft Trumpet","Now Now","1","253","wnd:Tenor Sax","Tenor Sax C2 -- Tenor Sax E2 -- Tenor Sax G2 -- Tenor Sax A#2 -- Tenor Sax D3 -- Tenor Sax F3 -- Tenor Sax C4 -- Tenor Sax D#4 -- Tenor Sax D#6"
"2500","320","cmb:Brass/Tenor","BRS-Soft Trumpet","Now Now","2","226","brs:Trombone","Trombone B1 -- Trombone E2 -- Trombone A2 -- Trombone D3 -- Trombone G3 -- Trombone C4 -- Soft Trumpet D6"
"2500","320","cmb:Brass/Tenor","BRS-Soft Trumpet","Now Now","3","222","brs:Soft Trumpet","Soft Trumpet A2 -- Soft Trumpet D3 -- Soft Trumpet G3 -- Soft Trumpet F4 -- Soft Trumpet A#4 -- Soft Trumpet D6"
"2500","321","cmb:Analog 1","SYN-Silk OBXsaws","Syncho Play","1","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","321","cmb:Analog 1","SYN-Silk OBXsaws","Syncho Play","2","216","str:Analog","SynthStrings G2 -- SynthStrings G3 -- SynthStrings G4 -- SynthStrings D5"
"2500","321","cmb:Analog 1","SYN-Silk OBXsaws","Syncho Play","3","217","str:Matrix Synth","MatrixStrings C3 -- MatrixStrings G5 -- JupiterStringsA6"
"2500","322","cmb:Nylon/Str w","GTR-Cast Teller2","GirlyGirl","1","171","gtr:Nylon","Nylon Guitar E1 -- Nylon Guitar A1 -- Nylon Guitar D2 -- Nylon Guitar B2 -- Nylon Guitar E3 -- Nylon Guitar A3 -- Nylon Guitar D4 -- Nylon Guitar D6"
"2500","322","cmb:Nylon/Str w","GTR-Cast Teller2","GirlyGirl","2","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","323","cmb:Analog 2","SYN-ProfitMargin","Step It","1","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","323","cmb:Analog 2","SYN-ProfitMargin","Step It","2","216","str:Analog","SynthStrings G2 -- SynthStrings G3 -- SynthStrings G4 -- SynthStrings D5"
"2500","324","cmb:Fear Day","ORG-Fusion","Bucholic","1","25","org:B3 Hi Slow","B3 Hi Slow A1 -- B3 Hi Slow F#2 -- B3 Hi Slow D#3 -- B3 Hi Slow C4 -- B3 Hi Slow A4 -- B3 Hi Slow F#5"
"2500","324","cmb:Fear Day","ORG-Fusion","Bucholic","2","274","vox:Orch Vox","Orch Vox F1"
"2500","325","cmb:SoloStr & EP","ORG-Classical 2","LB 7","1","4","epo:Med Rhodes","Roadz Medium D#1 -- Roadz Medium D#1 -- Roadz Medium A1 -- Roadz Medium D#2 -- Roadz Medium F#2 -- Roadz Medium F#2 -- Roadz Medium F#2 -- Roadz Medium C3 -- Roadz Medium C3 -- Roadz Medium C3 -- Roadz Medium C3 -- Roadz Medium D#3 -- Roadz Medium F#3 -- Roadz Medium F#3 -- Roadz Medium C4 -- Roadz Medium C4 -- Roadz Medium C4 -- Roadz Medium A4 -- Roadz Medium A4"
"2500","325","cmb:SoloStr & EP","ORG-Classical 2","LB 7","2","212","str:Solo Quartet","Arco Cello F#1 -- Arco Cello A#1 -- Arco Cello D2 -- Arco Cello F#2 -- Arco Cello A#2 -- Arco Cello D3 -- Arco Cello F#3 -- Arco Cello A#3 -- Arco Viola C4 -- Arco Violin E4 -- Arco Violin G#4 -- Arco Violin C5 -- Arco Violin E5 -- Arco Violin G#5 -- Arco Violin C6 -- Arco Violin E6 -- Arco Violin G#6"
"2500","326","cmb:Cool 5th","PRC-Metalofon","5ths","1","173","gtr:Jazz","Jazz Guitar A1 -- Jazz Guitar C2 -- Jazz Guitar E2 -- Jazz Guitar G2 -- Jazz Guitar A#2 -- Jazz Guitar C3 -- Jazz Guitar D#3 -- Jazz Guitar F#3 -- Jazz Guitar B4 -- Jazz Guitar C#4 -- Jazz Guitar E4 -- Jazz Guitar D6"
"2500","326","cmb:Cool 5th","PRC-Metalofon","5ths","2","586","prc:Soft Vibes","Soft Vibes A2 -- Soft Vibes A3 -- Hard Vibes F5"
"2500","327","cmb:Strung Block","VOX-Mist","Kreamer","1","204","gtr:Wawa 1","Gtr Wawa 1"
"2500","327","cmb:Strung Block","VOX-Mist","Kreamer","2","212","str:Solo Quartet","Arco Cello F#1 -- Arco Cello A#1 -- Arco Cello D2 -- Arco Cello F#2 -- Arco Cello A#2 -- Arco Cello D3 -- Arco Cello F#3 -- Arco Cello A#3 -- Arco Viola C4 -- Arco Violin E4 -- Arco Violin G#4 -- Arco Violin C5 -- Arco Violin E5 -- Arco Violin G#5 -- Arco Violin C6 -- Arco Violin E6 -- Arco Violin G#6"
"2500","327","cmb:Strung Block","VOX-Mist","Kreamer","3","1,104","prc:Block 10","Clave 2"
"2500","328","orc:SoloStr&Wind","ORC-Combo","HoeDown","1","246","wnd:Flute","Flute D3 -- Flute D4 -- Flute D5 -- Flute A5"
"2500","328","orc:SoloStr&Wind","ORC-Combo","HoeDown","2","212","str:Solo Quartet","Arco Cello F#1 -- Arco Cello A#1 -- Arco Cello D2 -- Arco Cello F#2 -- Arco Cello A#2 -- Arco Cello D3 -- Arco Cello F#3 -- Arco Cello A#3 -- Arco Viola C4 -- Arco Violin E4 -- Arco Violin G#4 -- Arco Violin C5 -- Arco Violin E5 -- Arco Violin G#5 -- Arco Violin C6 -- Arco Violin E6 -- Arco Violin G#6"
"2500","328","orc:SoloStr&Wind","ORC-Combo","HoeDown","3","248","wnd:Clarinet","Clarinet E2 -- Clarinet A#2 -- Clarinet C#3 -- Clarinet E3 -- Clarinet G3 -- Clarinet A#3 -- Clarinet C#4 -- Clarinet E4 -- Clarinet G4 -- Clarinet A#4 -- Clarinet C#5 -- Clarinet E5"
"2500","328","orc:SoloStr&Wind","ORC-Combo","HoeDown","4","249","wnd:Oboe","Oboe C#3 -- Oboe F#3 -- Oboe A#3 -- Oboe E4 -- Oboe A4 -- Oboe C5 -- Oboe C6"
"2500","329","orc:S.Sax&Winds","WND-Clarinet 2","DRIVING","1","248","wnd:Clarinet","Clarinet E2 -- Clarinet A#2 -- Clarinet C#3 -- Clarinet E3 -- Clarinet G3 -- Clarinet A#3 -- Clarinet C#4 -- Clarinet E4 -- Clarinet G4 -- Clarinet A#4 -- Clarinet C#5 -- Clarinet E5"
"2500","329","orc:S.Sax&Winds","WND-Clarinet 2","DRIVING","2","249","wnd:Oboe","Oboe C#3 -- Oboe F#3 -- Oboe A#3 -- Oboe E4 -- Oboe A4 -- Oboe C5 -- Oboe C6"
